4	14	azcapotzalco	viernes	llamada del 911	lesionado	2020	0.6082520595275542	0.39174794047244577	0
4	0	venustiano carranza	viernes	llamada del 911	accidente	2020	0.5918623029587546	0.4081376970412453	0
4	11	alvaro obregon	viernes	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	17	cuauhtemoc	viernes	boton de auxilio	accidente	2020	0.47735655896537754	0.5226434410346225	1
4	10	venustiano carranza	viernes	llamada del 911	accidente	2020	0.5827858056688316	0.41721419433116835	0
4	11	alvaro obregon	viernes	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	8	xochimilco	viernes	llamada del 911	lesionado	2020	0.6242675377716386	0.37573246222836143	0
4	21	xochimilco	jueves	llamada del 911	accidente	2020	0.6207254010640992	0.3792745989359007	0
4	16	iztapalapa	viernes	radio	accidente	2020	0.44077011434169255	0.5592298856583074	1
4	22	gustavo a madero	viernes	llamada del 911	lesionado	2020	0.6212247112651704	0.3787752887348296	0
4	14	xochimilco	viernes	llamada del 911	accidente	2020	0.6071805169102642	0.39281948308973574	0
4	15	iztapalapa	viernes	llamada del 911	accidente	2020	0.60049519925669	0.3995048007433099	0
4	11	alvaro obregon	viernes	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	14	gustavo a madero	viernes	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	15	miguel hidalgo	viernes	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	4	cuauhtemoc	viernes	llamada del 911	accidente	2020	0.5766331452580198	0.42336685474198016	0
4	17	iztacalco	viernes	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	22	cuauhtemoc	jueves	llamada del 911	accidente	2020	0.5825685403309155	0.41743145966908446	0
4	19	venustiano carranza	viernes	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	19	benito juarez	viernes	llamada del 911	lesionado	2020	0.6147428342067806	0.38525716579321945	0
4	22	tlalpan	viernes	llamada del 911	accidente	2020	0.597060189600515	0.40293981039948507	0
4	23	alvaro obregon	viernes	llamada del 911	accidente	2020	0.597060189600515	0.40293981039948507	0
4	20	gustavo a madero	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	21	gustavo a madero	viernes	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	17	gustavo a madero	viernes	radio	accidente	2020	0.44074748313553724	0.5592525168644628	1
4	10	magdalena contreras	viernes	llamada del 911	accidente	2020	0.5827858056688316	0.41721419433116835	0
4	0	iztapalapa	viernes	llamada del 911	accidente	2020	0.6134801034356878	0.38651989656431224	0
4	18	iztacalco	viernes	boton de auxilio	accidente	2020	0.5256149385870412	0.4743850614129587	0
4	22	iztapalapa	viernes	llamada del 911	lesionado	2020	0.6287948335012794	0.3712051664987206	0
4	23	cuajimalpa	viernes	llamada del 911	accidente	2020	0.597060189600515	0.40293981039948507	0
